time_s,force_n,displacement_m,displacement_mm,velocity_m_s,acceleration_m_s2,acceleration_g
0.067,2.8298606355368645e-93,4.1624059492892465e-93,4.162405949289246e-90,-3.2821368678660587e-91,-2.6128070360599775e-87,-2.6643216960531656e-88
0.068,4.088717459672491e-93,2.5350708480005746e-93,2.5350708480005747e-90,-5.995819354204521e-91,-1.4752431876473605e-87,-1.5043293965292536e-88
0.069,5.907110839034262e-93,8.638626632953707e-94,8.638626632953708e-91,-8.7504136591223e-91,-3.0794696820815474e-88,-3.1401851621925404e-89
0.07,8.53372354542371e-93,-8.461980007589613e-94,-8.461980007589613e-91,-1.1535544630041763e-90,8.855138867037949e-88,9.0297286708896e-89
0.07100000000000001,1.2327829122679544e-92,-2.589805685151976e-93,-2.5898056851519756e-90,-1.4340316932543522e-90,2.101371207990595e-87,2.142802290273024e-88
0.07200000000000001,1.7808527889340305e-92,-4.361370075930058e-93,-4.361370075930058e-90,-1.715331505036686e-90,3.335656393705545e-87,3.401422905585032e-88
0.073,2.5725935987044476e-92,-6.155016004196638e-93,-6.155016004196637e-90,-1.996260328540956e-90,4.584200410058602e-87,4.674583481676824e-88
0.074,3.7164131809007896e-92,-7.964583446112197e-93,-7.964583446112196e-90,-2.275572575772807e-90,5.8426337928702025e-87,5.957828405082472e-88
0.075,5.369004957310039e-92,-9.783627522894053e-93,-9.783627522894054e-90,-2.5519706405537344e-90,7.106386649673785e-87,7.24649768236226e-88
0.076,7.756885919080105e-92,-1.1605418500816444e-92,-1.1605418500816444e-89,-2.8241048985210602e-90,8.370688662757448e-87,8.535726943204304e-88
0.077,1.1207556503299256e-91,-1.3422941791210764e-92,-1.3422941791210765e-89,-3.090573707127996e-90,9.630569093564493e-87,9.820447444911864e-88
0.078,1.619458681798777e-91,-1.5228897950465181e-92,-1.522889795046518e-89,-3.3499234056436e-90,1.0880856789060271e-86,1.1095386078895721e-87
0.079,2.3402861264322294e-91,-1.701570268002486e-92,-1.701570268002486e-89,-3.6006483151527505e-90,1.2116180190946149e-86,1.2355065380069798e-87
0.08,3.382300475669545e-91,-1.8775486826392103e-92,-1.8775486826392105e-89,-3.8411907385562326e-90,1.3330967348994493e-86,1.3593803540449077e-87
0.081,4.888805519934232e-91,-2.0500096381125932e-92,-2.0500096381125933e-89,-4.069940960570632e-90,1.451944594034926e-86,1.4805714428830704e-87
0.082,7.067129837944576e-91,-2.2181092480842353e-92,-2.2181092480842354e-89,-4.285237247728433e-90,1.5675643297464452e-86,1.5984707619283295e-87
0.083,1.0217265291915575e-90,-2.380975140721461e-92,-2.380975140721461e-89,-4.485365848377956e-90,1.679338644854753e-86,1.712448843238775e-87
0.084,1.4773325609743454e-90,-2.5377064586972497e-92,-2.5377064586972498e-89,-4.668560992683354e-90,1.786630217610678e-86,1.8218557994938927e-87
0.085,2.136356508113776e-90,-2.6873738591903182e-92,-2.687373859190318e-89,-4.833004892624673e-90,1.888781710171028e-86,1.9260213326375758e-87
0.08600000000000001,3.0897265984346726e-90,-2.8290195138850497e-92,-2.8290195138850497e-89,-4.976827741997792e-90,1.9851157808687842e-86,2.0242547463902398e-87
0.08700000000000001,4.469051973446758e-90,-2.9616571089715268e-92,-2.9616571089715267e-89,-5.098107716414433e-90,2.074935101975936e-86,2.115844964361873e-87
0.088,6.464830259722618e-90,-3.08427184514556e-92,-3.0842718451455598e-89,-5.194870973302194e-90,2.1575223854162357e-86,2.2000605562717504e-87
0.089,9.352802120614668e-90,-3.1958204376085975e-92,-3.195820437608597e-89,-5.265091651904505e-90,2.2321404199830357e-86,2.2761497759000637e-87
0.09,1.3532094309521058e-89,-3.2952311160678364e-92,-3.2952311160678365e-89,-5.306691873280678e-90,2.298032125204981e-86,2.343340616015644e-87
0.091,1.9580417292090475e-89,-3.381403624736138e-92,-3.381403624736138e-89,-5.3175417403058155e-90,2.35442062929604e-86,2.4008408878628685e-87
0.092,2.833393073423345e-89,-3.453209222332108e-92,-3.4532092223321076e-89,-5.295459337670997e-90,2.400509381941603e-86,2.447838336171479e-87
0.093,4.1002780347672776e-89,-3.509490682079974e-92,-3.509490682079974e-89,-5.2382107318830305e-90,2.4354823174595317e-86,2.483500805534542e-87
0.094,5.933820431445149e-89,-3.5490622917096966e-92,-3.549062291709697e-89,-5.143509971264593e-90,2.458504090787934e-86,2.506976481049017e-87
0.095,8.587417161759128e-89,-3.5707098534569646e-92,-3.5707098534569645e-89,-5.009019085954319e-90,2.4687204187268215e-86,2.5173942362853998e-87
0.096,1.2427670521287549e-88,-3.573190684063103e-92,-3.573190684063103e-89,-4.832348087906599e-90,2.4652585732522333e-86,2.513864136328138e-87
0.097,1.798487372320811e-88,-3.5552336147752e-92,-3.5552336147752e-89,-4.611054970891692e-90,2.4472280944728562e-86,2.4954781647890528e-87
0.098,2.6025952167379684e-88,-3.515538991345954e-92,-3.5155389913459544e-89,-4.342645710495736e-90,2.4137218207065486e-86,2.4613112741930716e-87
0.099,3.7659813844224654e-88,-3.45277867403385e-92,-3.45277867403385e-89,-4.0245742641206834e-90,2.3638173762388825e-86,2.410422903069736e-87
0.1,5.448945490700058e-88,-3.365596037602993e-92,-3.365596037602993e-89,-3.654242570984381e-90,2.296579319357974e-86,2.3418591663391415e-87
0.101,7.883148769320062e-88,-3.2526059713232546e-92,-3.2526059713232545e-89,-3.2290005521205408e-90,2.211062242529354e-86,2.2546560166105186e-87
0.10200000000000001,1.1403285009075636e-87,-3.112394878970143e-92,-3.1123948789701432e-89,-2.746146110378661e-90,2.1063152449656384e-86,2.147843804934038e-87
0.10300000000000001,1.6492752388532297e-87,-2.9435206788248813e-92,-2.9435206788248812e-89,-2.202925130424159e-90,1.9813883824032098e-86,2.0204538577426645e-87
0.10400000000000001,2.384948644684354e-87,-2.7445128036744126e-92,-2.7445128036744125e-89,-1.5965314787382737e-90,1.8353419640345357e-86,1.8715279570847699e-87
0.105,3.448081002765415e-87,-2.5138722008113468e-92,-2.513872200811347e-89,-9.241070036181222e-91,1.667259947217474e-86,1.7001319994263832e-87
0.106,4.984002389991005e-87,-2.2500713320340092e-92,-2.2500713320340092e-89,-1.8274153517664196e-91,1.4762692268031491e-86,1.5053756652915615e-87
0.107,7.202300823276096e-87,-1.95155417364638e-92,-1.95155417364638e-89,6.305271146573844e-91,1.2615673991967376e-86,1.2864407307253116e-87
0.108,1.0405105362268435e-86,-1.616736216458212e-92,-1.616736216458212e-89,1.518713152139245e-90,1.022462703755974e-86,1.042621796185215e-87
0.109,1.5027752384262418e-86,-1.2440044657848937e-92,-1.2440044657848937e-89,2.4848828017084485e-90,7.584314517056071e-87,7.733848477365942e-88
0.11,2.1697224460818794e-86,-8.317174414475124e-93,-8.317174414475125e-90,3.53215430598864e-90,4.692005535206076e-87,4.784514115631817e-88
0.111,3.1316081454859126e-86,-3.7820517777287045e-93,-3.7820517777287044e-90,4.663697925787567e-90,1.5486604642380027e-87,1.5791941837814166e-88
0.112,4.518293397245772e-86,1.9236481830002653e-66,1.9236481830002653e-63,-4.612477703901267e-64,-1.1176132472290071e-60,-1.1396483480383283e-61
0.113,6.516526632544494e-86,8.566709649219232e-66,8.566709649219232e-63,-2.0546618617616304e-63,-4.9769793290523813e-60,-5.0751065134907245e-61
0.114,9.394720599871314e-86,1.976190773453019e-65,1.976190773453019e-62,-4.7410503328504007e-63,-1.1480646443164488e-59,-1.1707001313562215e-60
0.115,1.353845212141742e-85,3.5314109807603097e-65,3.53141098076031e-62,-8.474519747153908e-63,-2.051498531504648e-59,-2.0919463134757008e-60
0.116,1.950129320139873e-85,5.503072886749324e-65,5.503072886749324e-62,-1.3209762848485613e-62,-3.1967852675126496e-59,-3.259813766691632e-60
0.117,2.807754815579114e-85,7.872172354364118e-65,7.872172354364117e-62,-1.8902058560974952e-62,-4.572859125877961e-59,-4.663018590321834e-60
0.11800000000000001,4.040626987413967e-85,1.0619959809587281e-64,1.0619959809587281e-61,-2.5507271989067377e-62,-6.1688029806327875e-59,-6.290428414017823e-60
0.11900000000000001,5.811990859115197e-85,1.3727940241439939e-64,1.3727940241439939e-61,-3.2981854417524303e-62,-7.973848306304035e-59,-8.131062397764818e-60
0.12,8.355660371340537e-85,1.7177873201981684e-64,1.7177873201981684e-61,-4.128284331142302e-62,-9.977375177913272e-59,-1.0174091231881705e-59
0.121,1.2006316406899375e-84,2.095177280631081e-64,2.095177280631081e-61,-5.0367862316157165e-62,-1.2168912270976855e-58,-1.240883713702116e-59
0.122,1.7242718560199995e-84,2.5031907732563963e-64,2.5031907732563962e-61,-6.0195121257436e-62,-1.4538136861505737e-58,-1.4824773864169454e-59
0.123,2.4749292898104483e-84,2.9400801221916416e-64,2.9400801221916417e-61,-7.072341614128493e-62,-1.707487482600563e-58,-1.7411526694646624e-59
0.124,3.550385016071956e-84,3.404123107858192e-64,3.404123107858192e-61,-8.191212915404527e-62,-1.9769100641476905e-58,-2.015887244010636e-59
0.125,5.09024352036727e-84,3.8936229669812794e-64,3.8936229669812794e-61,-9.372122866237443e-62,-2.2610937385414644e-58,-2.305673944253608e-59
0.126,7.293690292712673e-84,4.406908392589987e-64,4.406908392589987e-61,-1.0611126921324571e-61,-2.559065673580863e-58,-2.609520757425689e-59
0.127,1.0444731373491692e-83,4.9423335340172525e-64,4.942333534017252e-61,-1.1904339153394848e-61,-2.869867897114335e-58,-2.92645082379236e-59
0.128,1.4948042484822456e-83,5.498277996899865e-64,5.4982779968998655e-61,-1.3247932253208804e-61,-3.192557297039796e-58,-3.2555024366524717e-59
0.129,2.1379852351554338e-83,6.073146843178468e-64,6.073146843178468e-61,-1.4638137529558568e-61,-3.526205621304634e-58,-3.595729042338244e-59
0.13,3.056011530521028e-83,6.665370591097562e-64,6.665370591097562e-61,-1.6071244909267877e-61,-3.8698994779057075e-58,-3.94619924021527e-59
0.131,4.365480999651031e-83,7.273405215205488e-64,7.273405215205488e-61,-1.7543602937192043e-61,-4.222740334889339e-58,-4.305996782682506e-59
0.132,6.232083991164958e-83,7.895732146354453e-64,7.895732146354453e-61,-1.905161877621801e-61,-4.583844520351327e-58,-4.674220575172283e-59
0.133,8.891113689852997e-83,8.530858271700513e-64,8.530858271700514e-61,-2.059175820726429e-61,-4.952343222436936e-58,-5.049984676150303e-59
0.134,1.267647837688324e-82,9.177315934703576e-64,9.177315934703576e-61,-2.2160545629281026e-61,-5.327382489340903e-58,-5.432418297115634e-59
0.135,1.8061712151843097e-82,9.833662935127403e-64,9.833662935127403e-61,-2.375456405924992e-61,-5.708123229307432e-58,-5.820665802600717e-59
0.136,2.5717907558907468e-82,1.049848252903961e-63,1.049848252903961e-60,-2.5370455132184308e-61,-6.093741210630199e-58,-6.2138867101713625e-59
0.137,3.6595498366040767e-82,1.1170383428811668e-63,1.1170383428811668e-60,-2.7004919101129112e-61,-6.483427061652346e-58,-6.611255690426747e-59
0.138,5.2039635871243584e-82,1.184799980311889e-63,1.184799980311889e-60,-2.865471483716085e-61,-6.87638627076649e-58,-7.011962566999424e-59
0.139,7.395285279334353e-82,1.2529991276940456e-63,1.2529991276940457e-60,-3.031665982938763e-61,-7.271839186414712e-58,-7.415212316555309e-59
0.14,1.0502424999754791e-81,1.3215042931559394e-63,1.3215042931559394e-60,-3.198763018494919e-61,-7.669021017088566e-58,-7.820225068793693e-59
0.14100000000000001,1.4905220911079897e-81,1.3901865304562576e-63,1.3901865304562577e-60,-3.3664560629016825e-61,-8.067181831329074e-58,-8.226236106447232e-59
0.14200000000000002,2.1139851750181853e-81,1.4589194389840746e-63,1.4589194389840748e-60,-3.534444450479347e-61,-8.465586557726733e-58,-8.632495865281961e-59
0.14300000000000002,2.9962703308144145e-81,1.527579163758849e-63,1.527579163758849e-60,-3.702433377351362e-61,-8.863514984921504e-58,-9.038269934097276e-59
0.14400000000000002,4.244013492715157e-81,1.5960443954304245e-63,1.5960443954304244e-60,-3.870133901444341e-61,-9.26026176160282e-58,-9.442839054725946e-59
0.145,6.00745766421223e-81,1.6641963702790285e-63,1.6641963702790285e-60,-4.0372629424880496e-61,-9.655136396509568e-58,-9.845499122034098e-59
0.146,8.49815613668764e-81,1.7319188702152785e-63,1.7319188702152784e-60,-4.2035432820154266e-61,-1.0047463258430139e-57,-1.0245561183921257e-58
0.147,1.2013813084873899e-80,1.799098222780174e-63,1.799098222780174e-60,-4.36870356336256e-61,-1.0436581576202375e-57,-1.0642351441320304e-58
0.148,1.6973120643286104e-80,1.8656233011450997e-63,1.8656233011450998e-60,-4.532478291668701e-61,-1.0821845438713577e-57,-1.1035211248197476e-58
0.149,2.396459027229415e-80,1.9313855241118253e-63,1.9313855241118253e-60,-4.6946078338762595e-61,-1.1202623794900525e-57,-1.1423497111552391e-58
0.15,3.381496620218749e-80,1.9962788561125078e-63,1.996278856112508e-60,-4.854838418730806e-61,-1.1578300453749473e-57,-1.1806580691418042e-58
0.151,4.768502813597924e-80,2.0601998072096883e-63,2.0601998072096884e-60,-5.012922136781073e-61,-1.1948274084296143e-57,-1.2183848800860787e-58
0.152,6.720368745581191e-80,2.1230474330962913e-63,2.1230474330962912e-60,-5.168616940378945e-61,-1.2311958215625716e-57,-1.2554703405980346e-58
0.153,9.465560185590984e-80,2.1847233350956317e-63,2.1847233350956318e-60,-5.3216866436794815e-61,-1.2668781236872863e-57,-1.291856162590983e-58
0.154,1.3324355963122694e-79,2.2451316601614049e-63,2.2451316601614048e-60,-5.4719009226408834e-61,-1.3018186397221708e-57,-1.32748557328157e-58
0.155,1.8745528835518792e-79,2.3041791008776918e-63,2.3041791008776917e-60,-5.619035315024526e-61,-1.3359631805905838e-57,-1.3623033151897783e-58
0.156,2.635760590155581e-79,2.361774895458963e-63,2.361774895458963e-60,-5.7628712203949384e-61,-1.3692590432208338e-57,-1.39625564613893e-58
0.157,3.7040478937147403e-79,2.41783082775007e-63,2.41783082775007e-60,-5.903195900119811e-61,-1.4016550105461738e-57,-1.4292903392556825e-58
0.158,5.202541154545836e-79,2.472261227226251e-63,2.4722612272262513e-60,-6.039802477369992e-61,-1.4331013515048048e-57,-1.4613566829700303e-58
0.159,7.303466281470275e-79,2.5249829689931297e-63,2.5249829689931294e-60,-6.172489937119491e-61,-1.463549821039874e-57,-1.492405481015305e-58
0.16,1.0247636884531736e-78,2.575915473786716e-63,2.575915473786716e-60,-6.301063126145477e-61,-1.492953660099477e-57,-1.5223890524281757e-58
0.161,1.437164853808566e-78,2.624980707973404e-63,2.6249807079734036e-60,-6.425332753028281e-61,-1.521267595636655e-57,-1.5512612315486482e-58
0.162,2.0145818162818753e-78,2.672103183549971e-63,2.672103183549971e-60,-6.545115388151392e-61,-1.548447840609396e-57,-1.5789773680200641e-58
0.163,2.822710416861239e-78,2.7172099581435854e-63,2.7172099581435856e-60,-6.66023346370146e-61,-1.5744520939806373e-57,-1.605494326789105e-58
0.164,3.95329106500858e-78,2.760230635011793e-63,2.7602306350117933e-60,-6.770515273668287e-61,-1.5992395407182588e-57,-1.6307704881057843e-58
0.165,5.534400313764081e-78,2.8010973630425346e-63,2.8010973630425347e-60,-6.875794973844853e-61,-1.6227708517950927e-57,-1.654765747523459e-58
0.166,7.744800294142458e-78,2.839744836754127e-63,2.839744836754127e-60,-6.975912581827279e-61,-1.6450081841889143e-57,-1.677441515898818e-58
0.167,1.08339442929693e-77,2.876110296295278e-63,2.876110296295278e-60,-7.070713977014857e-61,-1.6659151808824466e-57,-1.698760719391889e-58
0.168,1.5149866323961315e-77,2.910133527445078e-63,2.910133527445078e-60,-7.160050900610031e-61,-1.6854569708633612e-57,-1.718687799466037e-58
0.169,2.1178060366675675e-77,2.941756861613006e-63,2.941756861613006e-60,-7.243780955618415e-61,-1.703600169124275e-57,-1.737188712887964e-58
0.17,2.959567911853133e-77,2.970925175838922e-63,2.9709251758389217e-60,-7.321767606848776e-61,-1.7203128766627522e-57,-1.7542309317277077e-58
0.171,4.134708955852505e-77,2.9975858927930707e-63,2.9975858927930705e-60,-7.393880180913038e-61,-1.735564680481302e-57,-1.7697834433586414e-58
0.17200000000000001,5.774920457365569e-77,3.021688980776092e-63,3.021688980776092e-60,-7.459993866226293e-61,-1.749326653587388e-57,-1.7838167504574836e-58
0.17300000000000001,8.063833341783117e-77,3.043186953718997e-63,3.043186953718997e-60,-7.51998971300679e-61,-1.7615713549934107e-57,-1.7963028710042786e-58
0.17400000000000002,1.12574931940164e-76,3.062034871183193e-63,3.062034871183193e-60,-7.573754633275932e-61,-1.7722728297167242e-57,-1.8072153382824147e-58
0.17500000000000002,1.5712910761761026e-76,3.078190338360467e-63,3.078190338360467e-60,-7.621181400858292e-61,-1.7814066087796275e-57,-1.8165292008786157e-58
0.176,2.192787729384353e-76,3.091613506072992e-63,3.091613506072992e-60,-7.662168651381588e-61,-1.7889497092093657e-57,-1.8242210226829404e-58
0.177,3.05964961822913e-76,3.102267070773329e-63,3.102267070773329e-60,-7.696620882276723e-61,-1.7948806340381337e-57,-1.8302688828887887e-58
0.178,4.268664509211499e-76,3.1101162745444243e-63,3.1101162745444243e-60,-7.724448452777732e-61,-1.7991793723030722e-57,-1.834652375992895e-58
0.179,5.954804508477363e-76,3.1151289050996045e-63,3.1151289050996043e-60,-7.745567583921827e-61,-1.8018273990462662e-57,-1.837352611795329e-58
0.18,8.306305343044061e-76,3.117275295782585e-63,3.117275295782585e-60,-7.759900358549372e-61,-1.8028076753147503e-57,-1.8383522153994997e-58
0.181,1.158571039764615e-75,3.116528325567467e-63,3.116528325567467e-60,-7.767374721303899e-61,-1.8021046481605054e-57,-1.8376353272121525e-58
0.182,1.6159243726020084e-75,3.1128634190587356e-63,3.1128634190587355e-60,-7.767924478632091e-61,-1.7997042506404595e-57,-1.8351876029433698e-58
0.183,2.253781530522676e-75,3.1062585464912653e-63,3.106258546491265e-60,-7.761489298783801e-61,-1.7955939018164893e-57,-1.8309962136065724e-58
0.184,3.1434274501345205e-75,3.096694223730306e-63,3.096694223730306e-60,-7.74801471181202e-61,-1.7897625067554132e-57,-1.825049845518514e-58
0.185,4.3843362911228807e-75,3.0841535122715053e-63,3.084153512271505e-60,-7.72745210957293e-61,-1.7822004565290033e-57,-1.8173387002992903e-58
0.186,6.115338359116247e-75,3.0686220192408874e-63,3.0686220192408876e-60,-7.69975874572585e-61,-1.772899628213974e-57,-1.8078544948723308e-58
0.187,8.530219124773599e-75,3.050087897394867e-63,3.050087897394867e-60,-7.664897735733272e-61,-1.761853384891989e-57,-1.7965904614644035e-58
0.188,1.1899512421614071e-74,3.0285418451202383e-63,3.028541845120238e-60,-7.622838056860838e-61,-1.7490565756496567e-57,-1.783541347605611e-58
0.189,1.6600951292625786e-74,3.0039771064341863e-63,3.003977106434186e-60,-7.573554548177355e-61,-1.7345055355785344e-57,-1.7687034161293962e-58
0.19,2.3162020629708436e-74,2.97638947098428e-63,2.9763894709842795e-60,-7.517027910554788e-61,-1.718198085775127e-57,-1.7520744451725383e-58
0.191,3.231942684459604e-74,2.9457772740484723e-63,2.945777274048472e-60,-7.453244706668262e-61,-1.7001335333408844e-57,-1.733653728175151e-58
0.192,4.510221659761723e-74,2.912141396535101e-63,2.912141396535101e-60,-7.382197360996065e-61,-1.6803126713822034e-57,-1.7134420738806866e-58
0.193,6.294795597834597e-74,2.875485264982891e-63,2.875485264982891e-60,-7.303884159819642e-61,-1.6587377790104294e-57,-1.691441806335935e-58
0.194,8.786512634213536e-74,2.83581485156095e-63,2.83581485156095e-60,-7.218309251223592e-61,-1.6354126213418523e-57,-1.66765676489102e-58
0.195,1.226601260461479e-73,2.7931386740687755e-63,2.7931386740687755e-60,-7.125482645095701e-61,-1.6103424494977125e-57,-1.642092304199408e-58
0.196,1.712545785931711e-73,2.7474677959362504e-63,2.74746779593625e-60,-7.025420213126869e-61,-1.583534000604198e-57,-1.614755294217901e-58
0.197,2.3912886021032013e-73,2.698815826223631e-63,2.698815826223631e-60,-6.918143688811188e-61,-1.5549954977924348e-57,-1.58565412020663e-58
0.198,3.3394202130972575e-73,2.647198919621578e-63,2.647198919621578e-60,-6.803680667445918e-61,-1.5247366501985089e-57,-1.5547986827290756e-58
0.199,4.6639818622654113e-73,2.592635776451122e-63,2.5926357764511217e-60,-6.682064606131447e-61,-1.4927686529634428e-57,-1.5222003976520451e-58
0.2,6.514573027135733e-73,2.5351476426636827e-63,2.5351476426636826e-60,-6.553334823771339e-61,-1.45910418723321e-57,-1.4878721961456868e-58
0.201,9.100268803408914e-73,2.4747583098410734e-63,2.4747583098410733e-60,-6.417536501072335e-61,-1.4237574201587337e-57,-1.451828524683489e-58
0.202,1.271325424764374e-72,2.41149411519548e-63,2.41149411519548e-60,-6.274720680544311e-61,-1.3867440048958774e-57,-1.4140853450422697e-58
0.203,1.77618365191734e-72,2.345383941569484e-63,2.345383941569484e-60,-6.1249442665002955e-61,-1.3480810806054594e-57,-1.3746601343021923e-58
0.20400000000000001,2.4816546075856223e-72,2.2764592174360435e-63,2.2764592174360435e-60,-5.968270025056521e-61,-1.307787272453237e-57,-1.333571884846749e-58
0.20500000000000002,3.467450133886487e-72,2.2047539168985114e-63,2.2047539168985114e-60,-5.804766584132343e-61,-1.2658826916099215e-57,-1.290841104362776e-58
0.20600000000000002,4.844924839497986e-72,2.130304559690616e-63,2.130304559690616e-60,-5.6345084334502656e-61,-1.222388935251166e-57,-1.2464898158404411e-58
0.20700000000000002,6.769612225980657e-72,2.053150211176478e-63,2.053150211176478e-60,-5.4575759245359904e-61,-1.1773290865575729e-57,-1.2005415575732518e-58
0.20800000000000002,9.458711943676994e-72,1.973332482350602e-63,1.973332482350602e-60,-5.274055270718364e-61,-1.1307277147146923e-57,-1.1530213831580533e-58
0.209,1.3215475335189403e-71,1.8908955298378844e-63,1.8908955298378843e-60,-5.084038547129389e-61,-1.0826108749130247e-57,-1.1039558614950312e-58
0.21,1.846319809609808e-71,1.8058860558935828e-63,1.8058860558935828e-60,-4.887623690704219e-61,-1.0330061083480024e-57,-1.0533730767876926e-58
0.211,2.5792586589555173e-71,1.7183533084033705e-63,1.7183533084033706e-60,-4.684914500181178e-61,-9.819424422200245e-58,-1.0013026285429016e-58
0.212,3.602773230339236e-71,1.6283490808832846e-63,1.6283490808832847e-60,-4.476020636101754e-61,-9.294503897344225e-58,-9.477756315708448e-59
0.213,5.031796504418063e-71,1.535927712479761e-63,1.5359277124797608e-60,-4.261057620810603e-61,-8.755619501014835e-58,-8.928247159850545e-59
0.214,7.026567789835389e-71,1.4411460879696168e-63,1.4411460879696168e-60,-4.040146838455505e-61,-8.2031060853644e-58,-8.364840272023983e-59
0.215,9.810412699203809e-71,1.3440636377600526e-63,1.3440636377600526e-60,-3.813415534987445e-61,-7.637313362594691e-58,-7.787892259430785e-59
0.216,1.3694462226845175e-70,1.2447423378886414e-63,1.2447423378886415e-60,-3.5809968181605217e-61,-7.058605904956875e-58,-7.197774882306267e-59
0.217,1.91120014904483e-70,1.1432467100233729e-63,1.1432467100233729e-60,-3.343029657532037e-61,-6.467363144751781e-58,-6.594875053919311e-59
0.218,2.666617420876e-70,1.0396438214625916e-63,1.0396438214625916e-60,-3.099658884462424e-61,-5.863979374329518e-58,-5.979594840571977e-59
0.219,3.719619975765137e-70,9.340032851350501e-64,9.340032851350501e-61,-2.8510351921152922e-61,-5.248863746089808e-58,-5.352351461599841e-59
0.22,5.1869235205050324e-70,8.26397259599869e-64,8.263972595998691e-61,-2.597315135457406e-61,-4.622440272481732e-58,-4.713577289371735e-59
0.221,7.230774062825128e-70,7.16900449046566e-64,7.16900449046566e-61,-2.3386611312586745e-61,-3.9851478260039176e-58,-4.063719849289938e-59
0.222,1.0076596463564418e-69,6.05590103295027e-64,6.05590103295027e-61,-2.0752414580921786e-61,-3.33744013920435e-58,-3.4032418197899898e-59
0.223,1.4037434595006637e-69,4.9254601779555025e-64,4.925460177955503e-61,-1.8072302563341814e-61,-2.679785804680652e-58,-2.7326210323409646e-59
0.224,1.9547775781344147e-69,3.7785053362880574e-64,3.778505336288057e-61,-1.5348075281640765e-61,-2.0126682750798313e-58,-2.052350471445225e-59
0.225,2.721033335348327e-69,2.61588537505833e-64,2.61588537505833e-61,-1.2581591375644117e-61,-1.3365858630982644e-58,-1.3629382746383979e-59
0.226,3.786071017444427e-69,1.4384746176807663e-64,1.4384746176807662e-61,-9.774768103209175e-62,-6.520517414819169e-59,-6.649077324896035e-60
0.227,5.265671947071336e-69,2.4717284387368674e-65,2.4717284387368675e-62,-6.929581340224847e-62,4.04060569737683e-60,4.120271139866142e-61
0.228,7.320168403126615e-69,-9.570947103407941e-65,-9.570947103407942e-62,-4.048065580611528e-62,7.402446394239196e-59,7.548394603905713e-60
0.229,1.0171452607270176e-68,-2.1733773526368615e-64,-2.1733773526368614e-61,-1.1323139363210192e-62,1.446906252974298e-58,1.4754337648170354e-59
0.23,1.4126424639156645e-68,-3.4006989343846165e-64,-3.4006989343846164e-61,1.8155218626628956e-62,2.159818284681068e-58,2.202401721975464e-59
0.231,1.960929484866461e-68,-4.638057850650404e-64,-4.638057850650404e-61,4.793231468324857e-62,2.8783932615510034e-58,2.9351442761299767e-59
0.232,2.72060539721895e-68,-5.884427040196656e-64,-5.884427040196656e-61,7.79854591461826e-62,3.602028850541381e-58,3.673047218511297e-59
0.233,3.77256521078578e-68,-7.138753985482197e-64,-7.138753985482198e-61,1.0829137617464857e-61,4.330107858560203e-58,4.415481187316977e-59
0.234,5.228410629715281e-68,-8.399960712661611e-64,-8.39996071266161e-61,1.388262037475418e-61,5.061998232465807e-58,5.161801667710999e-59
0.23500000000000001,7.242004943653358e-68,-9.666943791585876e-64,-9.666943791585876e-61,1.6956549366345e-61,5.797053059067262e-58,5.911348991824184e-59
0.23600000000000002,1.0025336324347193e-67,-1.0938574335802091e-63,-1.0938574335802091e-60,2.0048421154064107e-61,6.534610565124241e-58,6.663448338754051e-59
0.23700000000000002,1.3870280755627034e-67,-1.221369800255344e-63,-1.2213698002553439e-60,2.3155673681706328e-61,7.27399411734703e-58,7.417409734564842e-59
0.23800000000000002,1.9178437816152578e-67,-1.34911349927793e-63,-1.34911349927793e-60,2.6275686275035543e-61,8.014512222396614e-58,8.172528052287595e-59
0.23900000000000002,2.6502005309122196e-67,-1.4769680051115307e-63,-1.4769680051115309e-60,2.9405779641783865e-61,8.755458526884795e-58,8.928083011920274e-59
0.24,3.659973789275689e-67,-1.6048102465893e-63,-1.6048102465892998e-60,3.2543215871651596e-61,9.496111817374045e-58,9.683339180427613e-59
0.241,5.05135028731133e-67,-1.7325146069140214e-63,-1.7325146069140213e-60,3.568519843630739e-61,1.023573602037787e-57,1.0437545971741491e-58
0.242,6.967294196019836e-67,-1.8599529236580814e-63,-1.8599529236580813e-60,3.882887218938862e-61,1.0973580202360764e-57,1.1189937646760886e-58
0.243,9.603845892786817e-67,-1.9869944887635078e-63,-1.9869944887635077e-60,4.197132336650074e-61,1.170887856973868e-57,1.1939733313352347e-58
0.244,1.322964339233355e-66,-2.1135060485419175e-63,-2.1135060485419175e-60,4.510957958521791e-61,1.2440850468878962e-57,1.2686136926349938e-58
0.245,1.8212555931407884e-66,-2.2393518036745365e-63,-2.2393518036745365e-60,4.824060984508245e-61,1.316870038610084e-57,1.3428337287555731e-58
0.246,2.5055996388290694e-66,-2.3643934092122533e-63,-2.3643934092122532e-60,5.1361324527605e-61,1.3891617947676318e-57,1.4165508045740715e-58
0.247,3.444839692274813e-66,-2.488489974575498e-63,-2.4884899745754977e-60,5.446857539626497e-61,1.460877791983005e-57,1.4896807696644676e-58
0.248,4.733057513449288e-66,-2.611498063554384e-63,-2.611498063554384e-60,5.7559155596510115e-61,1.5319340208741236e-57,1.562137958297812e-58
